## [BeGaze]
## Converted from:	F:\SMI-A\Datapluseyetrack\Participant 1-[1a9076ea-ef2c-4c0b-bd9d-37769ae604b9]\Participant 1-1-unified.smi
## Date:	04.11.2015 16:29:07
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2949
## Reversed:	none
## [Run]
## Subject:	Participant 1
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
400012138	SMP	1	585.25	462.67	
400028079	SMP	1	586.62	459.60	
400045296	SMP	1	585.07	459.96	
400061562	SMP	1	584.38	459.08	
400078031	SMP	1	585.96	457.91	
400094530	SMP	1	585.51	458.00	
400111042	SMP	1	584.04	459.28	
400128020	SMP	1	582.65	460.01	
400144620	SMP	1	583.46	456.76	
400160954	SMP	1	583.61	457.69	
400177647	SMP	1	584.32	458.31	
400194171	SMP	1	584.65	456.91	
400211392	SMP	1	584.73	457.05	
400227406	SMP	1	585.39	458.42	
400243914	SMP	1	585.89	456.94	
400261096	SMP	1	583.87	458.87	
400277181	SMP	1	584.22	458.81	
400294172	SMP	1	585.21	459.03	
400310340	SMP	1	584.84	458.45	
400326665	SMP	1	588.61	456.17	
400343943	SMP	1	588.77	454.04	
400360180	SMP	1	588.79	452.84	
400376971	SMP	1	590.52	453.48	
400393623	SMP	1	589.53	455.08	
400409820	SMP	1	591.96	453.29	
400426608	SMP	1	592.20	454.33	
400442967	SMP	1	595.59	451.59	
400460024	SMP	1	595.67	453.55	
400476439	SMP	1	596.72	453.23	
400492812	SMP	1	598.21	454.80	
400509756	SMP	1	598.76	454.92	
400526113	SMP	1	597.72	453.76	
400543048	SMP	1	598.63	455.46	
400559633	SMP	1	598.26	457.11	
400576082	SMP	1	599.63	454.56	
400592739	SMP	1	599.31	457.65	
400608980	SMP	1	596.65	457.66	
400626160	SMP	1	596.12	456.11	
400642940	SMP	1	595.72	459.00	
400658829	SMP	1	596.03	455.21	
400675671	SMP	1	595.88	455.73	
400692134	SMP	1	597.48	454.79	
400708938	SMP	1	597.71	451.93	
400725621	SMP	1	597.87	450.73	
400741732	SMP	1	599.02	448.24	
400758689	SMP	1	599.71	446.91	
400775004	SMP	1	600.03	445.78	
400791863	SMP	1	599.52	446.99	
400808267	SMP	1	598.79	446.12	
400824843	SMP	1	598.78	445.58	
400841559	SMP	1	599.07	444.79	
400857783	SMP	1	599.59	443.47	
400874515	SMP	1	598.46	442.21	
400891363	SMP	1	601.76	438.91	
400907818	SMP	1	603.60	432.60	
400924312	SMP	1	603.84	430.05	
400941288	SMP	1	604.72	426.48	
400957411	SMP	1	603.90	429.41	
400973996	SMP	1	605.99	428.42	
400990653	SMP	1	604.51	426.82	
401007217	SMP	1	604.35	426.76	
401023689	SMP	1	605.09	426.08	
401040413	SMP	1	606.54	427.63	
401057008	SMP	1	607.90	425.49	
401073465	SMP	1	608.26	425.84	
401090263	SMP	1	607.59	426.20	
401106692	SMP	1	607.28	426.43	
401123402	SMP	1	606.88	427.34	
401140027	SMP	1	605.46	427.78	
401156508	SMP	1	605.23	428.11	
401173122	SMP	1	604.45	430.94	
401189745	SMP	1	603.91	432.71	
401206326	SMP	1	603.15	433.18	
401223488	SMP	1	603.01	435.93	
401239461	SMP	1	600.80	436.12	
401256741	SMP	1	602.79	435.24	
401273027	SMP	1	603.49	434.35	
401289454	SMP	1	603.10	434.42	
401306144	SMP	1	605.53	440.67	
401322820	SMP	1	606.02	440.71	
401339833	SMP	1	605.29	440.29	
401355912	SMP	1	606.35	443.10	
401372260	SMP	1	606.92	443.58	
401389608	SMP	1	604.95	443.29	
401405507	SMP	1	606.89	441.55	
401422244	SMP	1	606.18	442.10	
401438903	SMP	1	606.60	441.36	
401455356	SMP	1	606.50	444.33	
401471919	SMP	1	609.03	441.41	
401488462	SMP	1	608.08	442.38	
401505347	SMP	1	607.46	443.13	
401522069	SMP	1	609.76	442.96	
401538209	SMP	1	608.48	443.27	
401554953	SMP	1	608.66	441.91	
401571474	SMP	1	608.77	443.01	
401588754	SMP	1	609.80	442.82	
401605005	SMP	1	609.15	444.76	
401621307	SMP	1	609.07	443.88	
401638116	SMP	1	608.79	444.00	
401654585	SMP	1	608.50	444.91	
401671663	SMP	1	608.97	444.73	
401688137	SMP	1	608.34	443.81	
401704092	SMP	1	608.87	444.54	
401721157	SMP	1	610.01	440.70	
401737484	SMP	1	610.02	442.88	
401754203	SMP	1	609.37	442.85	
401770836	SMP	1	610.90	438.85	
401787237	SMP	1	610.08	442.78	
401804340	SMP	1	611.53	435.76	
401820400	SMP	1	614.05	434.58	
401837271	SMP	1	612.88	433.57	
401854176	SMP	1	614.30	434.48	
401870188	SMP	1	613.38	432.90	
401886779	SMP	1	612.79	435.21	
401903293	SMP	1	612.71	434.85	
401920301	SMP	1	612.04	436.03	
401936731	SMP	1	611.79	437.33	
401953185	SMP	1	612.63	434.79	
401969692	SMP	1	612.15	435.70	
401986182	SMP	1	613.75	434.77	
402003039	SMP	1	614.12	432.81	
402020250	SMP	1	615.06	433.77	
402036223	SMP	1	615.40	431.90	
402052780	SMP	1	618.19	434.13	
402069304	SMP	1	616.95	433.22	
402086070	SMP	1	617.27	433.49	
402103113	SMP	1	618.29	430.26	
402119118	SMP	1	617.60	431.13	
402135922	SMP	1	620.43	427.49	
402152168	SMP	1	621.39	427.41	
402169233	SMP	1	621.71	422.58	
402185988	SMP	1	623.05	422.60	
402202087	SMP	1	624.05	420.93	
402218908	SMP	1	623.94	421.52	
402235421	SMP	1	626.55	420.98	
402252810	SMP	1	626.52	421.43	
402268879	SMP	1	630.50	418.72	
402285031	SMP	1	628.55	421.28	
402302331	SMP	1	631.10	419.09	
402318354	SMP	1	631.42	421.21	
402335259	SMP	1	630.92	421.16	
402351569	SMP	1	629.35	420.54	
402368022	SMP	1	629.56	421.69	
402385164	SMP	1	629.89	422.74	
402401182	SMP	1	630.16	422.23	
402417920	SMP	1	628.69	422.98	
402434753	SMP	1	629.42	423.56	
402451054	SMP	1	617.81	425.33	
402467894	SMP	1	620.56	424.39	
402484209	SMP	1	619.43	425.24	
402500945	SMP	1	618.39	431.36	
402517839	SMP	1	617.71	431.78	
402533946	SMP	1	617.83	431.64	
402550730	SMP	1	617.15	432.43	
402567234	SMP	1	618.00	434.04	
402584072	SMP	1	615.24	435.35	
402601086	SMP	1	616.36	434.84	
402617072	SMP	1	615.93	435.40	
402633971	SMP	1	612.31	433.01	
402650591	SMP	1	614.53	433.63	
402666789	SMP	1	614.19	431.91	
402683672	SMP	1	614.99	431.24	
402699934	SMP	1	614.31	431.65	
402716839	SMP	1	613.76	434.72	
402733419	SMP	1	614.74	436.87	
402749914	SMP	1	615.04	436.18	
402766485	SMP	1	615.07	434.72	
402782807	SMP	1	615.12	440.25	
402799827	SMP	1	615.70	439.90	
402816188	SMP	1	614.31	438.95	
402832981	SMP	1	614.35	438.65	
402849377	SMP	1	615.39	437.38	
402865899	SMP	1	614.67	439.36	
402882995	SMP	1	616.11	439.70	
402898942	SMP	1	617.05	438.61	
402915906	SMP	1	617.54	440.46	
402932498	SMP	1	618.11	439.69	
402948751	SMP	1	617.75	441.55	
402965851	SMP	1	617.27	441.82	
402981923	SMP	1	618.72	439.07	
402998841	SMP	1	618.26	441.60	
403015741	SMP	1	618.97	440.79	
403031839	SMP	1	619.69	441.03	
403048842	SMP	1	619.22	443.31	
403065046	SMP	1	618.65	442.02	
403082029	SMP	1	622.29	439.12	
403098444	SMP	1	620.72	440.95	
403114785	SMP	1	620.09	439.92	
403131931	SMP	1	620.94	439.86	
403148093	SMP	1	622.98	438.45	
403164614	SMP	1	621.15	439.61	
403181367	SMP	1	619.23	437.81	
403197976	SMP	1	618.02	438.22	
403214657	SMP	1	617.74	439.74	
403231132	SMP	1	619.26	436.17	
403247703	SMP	1	618.35	436.89	
403264770	SMP	1	618.34	437.56	
403280974	SMP	1	622.34	439.75	
403298075	SMP	1	620.46	442.40	
403314013	SMP	1	621.86	442.48	
403330715	SMP	1	622.02	441.17	
403347618	SMP	1	622.95	438.86	
403363765	SMP	1	621.39	437.50	
403381035	SMP	1	619.31	441.67	
403396979	SMP	1	615.16	464.10	
403413701	SMP	1	626.31	506.52	
403430610	SMP	1	636.29	755.51	
403446864	SMP	1	620.30	514.51	
403463593	SMP	1	620.58	470.01	
403480312	SMP	1	623.36	432.12	
403496770	SMP	1	623.46	430.32	
403513695	SMP	1	624.07	429.86	
403529767	SMP	1	621.60	428.53	
403546230	SMP	1	621.57	429.96	
403563270	SMP	1	621.74	430.66	
403579699	SMP	1	623.00	428.58	
403596569	SMP	1	622.61	427.18	
403612723	SMP	1	623.11	427.82	
403629939	SMP	1	622.27	430.06	
403646154	SMP	1	621.45	428.79	
403662602	SMP	1	621.25	431.19	
403679744	SMP	1	620.90	429.11	
403695783	SMP	1	621.58	424.78	
403712699	SMP	1	619.76	430.75	
403729090	SMP	1	619.04	426.77	
403745434	SMP	1	619.72	426.79	
403762236	SMP	1	619.34	424.87	
403778587	SMP	1	621.79	424.42	
403795590	SMP	1	621.35	426.01	
403812316	SMP	1	621.89	425.15	
403828476	SMP	1	619.54	432.63	
403845715	SMP	1	621.62	504.38	
403861545	SMP	1	789.58	35.42	
403878313	SMP	1	NaN	NaN	
403894952	SMP	1	757.94	1018.12	
403911463	SMP	1	-252.62	1037.63	
403928544	SMP	1	515.79	654.81	
403944483	SMP	1	617.19	430.86	
403961600	SMP	1	620.41	424.03	
403978250	SMP	1	620.59	424.11	
403994282	SMP	1	620.02	427.31	
404011343	SMP	1	619.88	427.66	
404027406	SMP	1	620.78	427.93	
404044221	SMP	1	620.23	428.08	
404060941	SMP	1	620.84	427.01	
404077442	SMP	1	621.02	427.13	
404093817	SMP	1	619.50	428.73	
404110553	SMP	1	620.50	425.13	
404127638	SMP	1	620.83	427.08	
404143936	SMP	1	622.35	426.28	
404160297	SMP	1	622.66	426.90	
404177071	SMP	1	622.80	427.03	
404193572	SMP	1	622.63	427.96	
404210392	SMP	1	622.57	427.33	
404227171	SMP	1	622.35	427.45	
404243173	SMP	1	623.41	426.60	
404260552	SMP	1	622.92	425.72	
404276611	SMP	1	622.43	424.27	
404293293	SMP	1	622.32	425.98	
404309921	SMP	1	622.66	425.06	
404326300	SMP	1	622.00	426.70	
404343512	SMP	1	622.04	423.96	
404359679	SMP	1	621.35	425.41	
404376212	SMP	1	621.17	425.87	
404393284	SMP	1	623.97	423.95	
404409442	SMP	1	624.68	424.43	
404426067	SMP	1	623.55	422.94	
404442499	SMP	1	624.28	424.96	
404459063	SMP	1	624.91	420.98	
404475764	SMP	1	625.06	421.94	
404492531	SMP	1	623.82	422.73	
404509028	SMP	1	623.68	421.55	
404525808	SMP	1	622.35	421.43	
404542581	SMP	1	622.31	419.46	
404558928	SMP	1	623.32	420.54	
404575242	SMP	1	621.58	421.21	
404592204	SMP	1	623.01	419.56	
404608468	SMP	1	622.30	420.78	
404625638	SMP	1	623.43	416.17	
404641867	SMP	1	624.28	416.59	
404658206	SMP	1	622.14	419.26	
404675440	SMP	1	623.52	419.11	
404691419	SMP	1	622.39	419.10	
404708424	SMP	1	622.29	420.13	
404725269	SMP	1	622.28	422.63	
404741003	SMP	1	622.18	423.16	
404758497	SMP	1	624.09	422.22	
404774284	SMP	1	623.84	421.89	
404791436	SMP	1	624.06	423.39	
404807759	SMP	1	623.33	423.83	
404824093	SMP	1	622.99	425.52	
404840917	SMP	1	623.05	426.33	
404857395	SMP	1	622.80	427.20	
404874531	SMP	1	623.31	425.37	
404890737	SMP	1	624.36	426.43	
404907072	SMP	1	622.99	430.18	
404924021	SMP	1	622.57	431.68	
404940344	SMP	1	625.01	430.57	
404956996	SMP	1	623.97	431.51	
404973909	SMP	1	622.62	432.07	
404990285	SMP	1	624.28	433.03	
405006867	SMP	1	623.09	432.38	
405023530	SMP	1	623.84	435.00	
405039850	SMP	1	623.76	437.72	
405057026	SMP	1	621.73	433.14	
405073079	SMP	1	621.71	434.53	
405090169	SMP	1	623.24	434.03	
405106341	SMP	1	624.06	434.24	
405123048	SMP	1	623.38	435.69	
405140062	SMP	1	622.63	438.40	
405155902	SMP	1	621.15	441.93	
405173091	SMP	1	621.65	440.28	
405189914	SMP	1	622.14	440.35	
405205812	SMP	1	621.38	440.97	
405222742	SMP	1	621.04	441.46	
405239284	SMP	1	622.27	441.18	
405255842	SMP	1	622.93	439.98	
405272575	SMP	1	623.90	439.23	
405288948	SMP	1	623.22	440.50	
405305481	SMP	1	622.59	441.48	
405322186	SMP	1	622.35	438.74	
405338714	SMP	1	624.18	437.47	
405355805	SMP	1	623.46	437.90	
405371826	SMP	1	624.59	436.66	
405388866	SMP	1	624.26	435.77	
405405196	SMP	1	625.56	435.13	
405421722	SMP	1	625.93	435.25	
405438669	SMP	1	625.02	437.12	
405454800	SMP	1	624.38	438.93	
405471592	SMP	1	625.70	432.83	
405488088	SMP	1	626.43	434.63	
405504663	SMP	1	627.52	435.71	
405521340	SMP	1	626.66	433.78	
405537925	SMP	1	627.06	432.71	
405554539	SMP	1	627.64	433.39	
405571069	SMP	1	628.26	434.29	
405588128	SMP	1	628.13	433.66	
405604824	SMP	1	628.14	433.97	
405620930	SMP	1	626.98	433.57	
405637345	SMP	1	626.29	434.65	
405654089	SMP	1	626.08	434.51	
405670572	SMP	1	626.15	434.19	
405687795	SMP	1	626.38	434.26	
405703745	SMP	1	627.15	433.01	
405720738	SMP	1	626.76	434.20	
405737058	SMP	1	626.31	433.83	
405753681	SMP	1	626.55	433.19	
405770064	SMP	1	626.89	432.79	
405786689	SMP	1	627.13	435.40	
405803558	SMP	1	627.11	435.88	
405819922	SMP	1	628.22	433.24	
405837124	SMP	1	630.86	433.49	
405853093	SMP	1	630.40	433.02	
405869660	SMP	1	627.45	433.67	
405886367	SMP	1	629.55	432.88	
405902814	SMP	1	627.03	434.55	
405919616	SMP	1	625.74	435.96	
405936071	SMP	1	626.97	434.97	
405952701	SMP	1	628.03	433.81	
405969238	SMP	1	627.98	433.66	
405985693	SMP	1	627.78	436.21	
406002355	SMP	1	627.73	435.59	
406018988	SMP	1	626.83	436.58	
406035569	SMP	1	625.41	438.06	
406052139	SMP	1	624.90	438.97	
406068821	SMP	1	625.47	438.27	
406085409	SMP	1	626.30	438.85	
406102009	SMP	1	626.29	440.80	
406118508	SMP	1	627.13	439.56	
406135174	SMP	1	627.89	439.85	
406151746	SMP	1	628.09	440.43	
406168407	SMP	1	628.80	439.47	
406184921	SMP	1	627.37	440.74	
406201449	SMP	1	627.85	441.06	
406218187	SMP	1	628.07	440.78	
406234930	SMP	1	627.50	442.02	
406251590	SMP	1	627.96	438.58	
406268106	SMP	1	627.92	439.18	
406284691	SMP	1	628.22	441.24	
406301858	SMP	1	627.19	441.10	
406317954	SMP	1	626.69	438.59	
406334401	SMP	1	627.67	440.18	
406351436	SMP	1	625.92	438.72	
406367669	SMP	1	625.45	439.48	
406384267	SMP	1	625.79	440.40	
406400614	SMP	1	624.68	438.45	
406417823	SMP	1	625.22	438.20	
406434316	SMP	1	625.77	436.62	
406450664	SMP	1	624.37	441.21	
406467730	SMP	1	624.43	441.70	
406483815	SMP	1	624.83	437.74	
406500742	SMP	1	623.79	440.38	
406517376	SMP	1	623.80	439.09	
406533409	SMP	1	623.38	441.55	
406550606	SMP	1	625.11	438.73	
406566888	SMP	1	625.24	438.30	
406583364	SMP	1	625.12	437.68	
406600434	SMP	1	624.69	438.04	
406616573	SMP	1	625.04	438.33	
406633514	SMP	1	624.51	437.42	
406649754	SMP	1	624.96	436.75	
406666439	SMP	1	625.20	437.40	
406683324	SMP	1	625.03	436.38	
406699389	SMP	1	625.24	436.44	
406716319	SMP	1	625.68	437.07	
406732988	SMP	1	625.83	436.00	
406749489	SMP	1	625.17	437.87	
406766291	SMP	1	624.95	438.96	
406782415	SMP	1	625.71	437.85	
406799084	SMP	1	625.79	438.56	
406815637	SMP	1	625.31	438.27	
406832386	SMP	1	625.70	439.23	
406849215	SMP	1	625.67	438.74	
406865280	SMP	1	625.34	440.01	
406882702	SMP	1	625.25	439.37	
406898588	SMP	1	622.06	444.16	
406915492	SMP	1	621.92	444.60	
406931956	SMP	1	621.78	446.20	
406948402	SMP	1	621.11	444.55	
406965108	SMP	1	621.63	445.30	
406981706	SMP	1	620.50	445.90	
406998536	SMP	1	620.60	447.00	
407014904	SMP	1	619.66	446.22	
407031321	SMP	1	619.11	446.36	
407048064	SMP	1	618.56	447.94	
407064739	SMP	1	618.55	447.94	
407081141	SMP	1	617.52	448.77	
407098065	SMP	1	617.27	449.93	
407114332	SMP	1	617.40	450.58	
407131218	SMP	1	616.03	450.94	
407147930	SMP	1	615.58	451.51	
407164285	SMP	1	613.86	451.79	
407181064	SMP	1	614.35	451.26	
407197458	SMP	1	614.83	452.65	
407214021	SMP	1	614.40	451.45	
407230687	SMP	1	612.72	453.39	
407247368	SMP	1	612.62	453.23	
407263845	SMP	1	612.81	452.00	
407280326	SMP	1	611.69	452.97	
407297031	SMP	1	611.74	453.44	
407314079	SMP	1	613.88	452.66	
407330184	SMP	1	614.33	451.36	
407347013	SMP	1	614.16	450.15	
407363399	SMP	1	615.53	449.58	
407380429	SMP	1	614.19	453.66	
407396625	SMP	1	605.31	466.28	
407413051	SMP	1	605.96	465.04	
407429899	SMP	1	606.67	464.37	
407446285	SMP	1	607.33	465.68	
407463170	SMP	1	607.49	466.19	
407479952	SMP	1	607.68	465.27	
407496042	SMP	1	606.95	467.94	
407512838	SMP	1	608.73	465.98	
407529057	SMP	1	614.52	461.39	
407546244	SMP	1	613.06	462.83	
407562763	SMP	1	615.35	463.19	
407578913	SMP	1	615.21	462.27	
407596118	SMP	1	616.53	461.51	
407612205	SMP	1	615.76	463.42	
407629026	SMP	1	615.98	463.49	
407645850	SMP	1	616.30	464.48	
407661936	SMP	1	614.90	464.30	
407678797	SMP	1	615.48	463.73	
407695185	SMP	1	615.90	463.90	
407712252	SMP	1	616.13	463.33	
407728963	SMP	1	616.96	462.40	
407744981	SMP	1	617.29	462.80	
407762217	SMP	1	618.30	461.35	
407778404	SMP	1	617.46	463.01	
407795286	SMP	1	617.65	461.91	
407812017	SMP	1	616.80	460.93	
407827968	SMP	1	615.69	461.13	
407845164	SMP	1	616.85	461.90	
407861341	SMP	1	617.12	458.80	
407877708	SMP	1	617.63	458.99	
407894702	SMP	1	616.15	460.93	
407911108	SMP	1	616.65	461.62	
407927652	SMP	1	616.63	462.95	
407944201	SMP	1	617.82	476.67	
407961206	SMP	1	617.57	477.75	
407977618	SMP	1	617.05	478.10	
407993922	SMP	1	617.93	475.83	
408010521	SMP	1	616.79	475.90	
408027049	SMP	1	616.59	476.96	
408044180	SMP	1	616.67	477.91	
408060404	SMP	1	616.65	478.58	
408076947	SMP	1	616.74	477.83	
408093652	SMP	1	617.02	477.08	
408110109	SMP	1	616.54	477.25	
408126974	SMP	1	617.85	474.38	
408143822	SMP	1	616.37	476.38	
408159797	SMP	1	617.12	474.85	
408176688	SMP	1	617.91	474.25	
408193026	SMP	1	617.65	474.20	
408210265	SMP	1	617.58	475.19	
408226342	SMP	1	617.54	473.83	
408242649	SMP	1	616.46	474.58	
408259855	SMP	1	616.96	474.43	
408275892	SMP	1	616.19	475.08	
408292721	SMP	1	616.13	476.18	
408309444	SMP	1	616.24	476.08	
408325782	SMP	1	616.87	476.85	
408343026	SMP	1	615.33	474.67	
408359023	SMP	1	616.04	474.61	
408375517	SMP	1	616.22	475.27	
408392569	SMP	1	616.82	474.14	
408408926	SMP	1	617.14	473.57	
408425705	SMP	1	616.07	473.07	
408441977	SMP	1	617.00	472.70	
408459199	SMP	1	617.42	472.90	
408475563	SMP	1	617.27	473.15	
408491554	SMP	1	616.13	471.94	
408508535	SMP	1	616.71	468.84	
408524918	SMP	1	615.85	469.03	
408542150	SMP	1	616.03	467.99	
408558561	SMP	1	616.50	468.61	
408574577	SMP	1	616.22	470.30	
408591202	SMP	1	617.07	468.01	
408607962	SMP	1	617.55	469.12	
408624720	SMP	1	616.39	469.23	
408641747	SMP	1	616.48	471.10	
408657528	SMP	1	617.14	469.08	
408674347	SMP	1	616.49	468.14	
408690832	SMP	1	617.70	467.48	
408707849	SMP	1	616.55	468.76	
408724602	SMP	1	617.15	467.04	
408740587	SMP	1	617.57	465.53	
408757383	SMP	1	617.33	465.28	
408773960	SMP	1	618.82	465.10	
408790574	SMP	1	618.24	465.97	
408807528	SMP	1	618.89	465.77	
408823646	SMP	1	619.39	466.69	
408841015	SMP	1	620.59	465.71	
408856813	SMP	1	620.60	463.52	
408874244	SMP	1	619.98	464.00	
408890247	SMP	1	622.97	461.36	
408906535	SMP	1	622.08	461.81	
408923556	SMP	1	621.18	457.38	
408939688	SMP	1	617.00	463.17	
408956522	SMP	1	616.89	464.22	
408973307	SMP	1	617.19	465.26	
408989805	SMP	1	617.16	463.54	
409006251	SMP	1	616.93	463.28	
409023023	SMP	1	617.71	463.40	
409039422	SMP	1	617.05	464.51	
409055992	SMP	1	616.30	465.27	
409072400	SMP	1	615.79	464.87	
409089197	SMP	1	615.94	465.36	
409105808	SMP	1	616.24	465.02	
409122864	SMP	1	616.63	464.49	
409139392	SMP	1	615.99	464.31	
409155523	SMP	1	615.30	464.65	
409172844	SMP	1	615.09	464.52	
409189165	SMP	1	615.31	464.39	
409205300	SMP	1	614.71	466.28	
409222294	SMP	1	615.67	465.32	
409238684	SMP	1	614.73	465.03	
409255609	SMP	1	615.13	465.22	
409272078	SMP	1	615.38	464.98	
409288429	SMP	1	615.25	465.69	
409305290	SMP	1	615.53	466.16	
409321426	SMP	1	614.66	465.32	
409338225	SMP	1	615.47	464.01	
409355088	SMP	1	615.77	463.81	
409371424	SMP	1	615.05	464.49	
409388538	SMP	1	615.47	464.87	
409404469	SMP	1	615.54	462.83	
409421447	SMP	1	615.95	464.80	
409438390	SMP	1	615.49	465.05	
409454274	SMP	1	616.46	464.90	
409471091	SMP	1	615.96	464.47	
409487299	SMP	1	616.90	465.37	
409504300	SMP	1	617.79	464.41	
409520809	SMP	1	618.17	463.53	
409537285	SMP	1	617.84	462.63	
409554098	SMP	1	618.76	461.95	
409570457	SMP	1	618.21	461.90	
409587594	SMP	1	617.36	462.51	
409604070	SMP	1	617.73	463.52	
409620307	SMP	1	617.39	463.97	
409636952	SMP	1	617.37	463.50	
409653584	SMP	1	616.72	465.22	
409670426	SMP	1	617.51	463.75	
409687294	SMP	1	616.67	464.21	
409703220	SMP	1	617.22	463.26	
409720444	SMP	1	616.38	463.29	
409736448	SMP	1	616.04	464.00	
409753194	SMP	1	615.29	462.39	
409769828	SMP	1	615.17	462.86	
409786252	SMP	1	614.96	462.98	
409802841	SMP	1	615.14	463.32	
409819654	SMP	1	615.40	463.41	
409836010	SMP	1	615.78	462.49	
409852801	SMP	1	614.37	464.74	
409869169	SMP	1	615.50	462.47	
409885880	SMP	1	613.73	467.31	
409902275	SMP	1	613.27	464.28	
409919099	SMP	1	612.74	465.81	
409935794	SMP	1	612.49	467.00	
409952132	SMP	1	612.27	467.54	
409969055	SMP	1	612.30	465.63	
409985217	SMP	1	611.67	467.59	
410002020	SMP	1	612.71	465.95	
410018797	SMP	1	611.48	467.17	
410034954	SMP	1	613.72	465.14	
410052012	SMP	1	612.23	465.77	
410068299	SMP	1	613.60	462.43	
410085145	SMP	1	613.34	462.68	
410101698	SMP	1	613.50	463.62	
410118080	SMP	1	613.95	463.11	
410135126	SMP	1	611.43	466.75	
410151276	SMP	1	613.37	465.49	
410168276	SMP	1	615.16	464.50	
410184949	SMP	1	614.33	464.83	
410201069	SMP	1	615.15	464.07	
410217833	SMP	1	616.21	465.64	
410234205	SMP	1	616.97	465.51	
410250942	SMP	1	617.75	465.74	
410268165	SMP	1	616.39	466.12	
410284054	SMP	1	616.61	463.79	
410301101	SMP	1	616.61	465.65	
410317353	SMP	1	617.62	464.89	
410333971	SMP	1	615.82	464.30	
410350834	SMP	1	616.75	464.87	
410367027	SMP	1	614.98	467.54	
410384189	SMP	1	614.08	467.87	
410400052	SMP	1	615.27	468.56	
410416974	SMP	1	613.43	472.05	
410433688	SMP	1	611.99	472.86	
410450080	SMP	1	611.84	474.28	
410467150	SMP	1	610.93	474.87	
410483081	SMP	1	611.28	475.41	
410500100	SMP	1	610.81	474.84	
410516644	SMP	1	611.49	474.90	
410532978	SMP	1	610.96	475.38	
410549442	SMP	1	609.74	480.54	
410566262	SMP	1	610.62	479.43	
410582986	SMP	1	610.43	480.13	
410599835	SMP	1	611.84	479.00	
410615904	SMP	1	609.60	480.78	
410632787	SMP	1	607.78	482.03	
410649160	SMP	1	608.43	483.11	
410665844	SMP	1	609.08	483.45	
410682648	SMP	1	610.67	483.80	
410698815	SMP	1	609.32	484.66	
410716132	SMP	1	608.88	484.93	
410732170	SMP	1	609.85	485.96	
410748959	SMP	1	609.88	487.42	
410765852	SMP	1	610.13	484.44	
410781932	SMP	1	609.47	483.37	
410798764	SMP	1	608.54	486.07	
410815132	SMP	1	609.26	481.46	
410832187	SMP	1	609.77	485.36	
410848717	SMP	1	609.46	484.22	
410864906	SMP	1	609.44	485.51	
410882117	SMP	1	609.87	484.46	
410898049	SMP	1	611.52	483.53	
410914611	SMP	1	612.01	483.96	
410931216	SMP	1	611.41	487.20	
410947855	SMP	1	611.89	485.89	
410964543	SMP	1	611.46	484.40	
410981081	SMP	1	613.09	487.10	
410997582	SMP	1	612.59	485.79	
411014275	SMP	1	613.43	485.96	
411030722	SMP	1	613.37	486.06	
411047407	SMP	1	613.83	486.76	
411064016	SMP	1	613.19	489.20	
411080507	SMP	1	613.39	487.89	
411097210	SMP	1	612.51	489.66	
411113766	SMP	1	612.83	488.94	
411130295	SMP	1	611.87	490.31	
411147024	SMP	1	613.52	486.01	
411163474	SMP	1	612.48	487.56	
411180179	SMP	1	612.51	487.27	
411196722	SMP	1	613.09	486.41	
411213357	SMP	1	612.14	488.80	
411229896	SMP	1	615.15	487.07	
411246432	SMP	1	614.62	488.09	
411263835	SMP	1	614.08	487.76	
411279941	SMP	1	614.39	489.68	
411296730	SMP	1	614.11	487.53	
411313097	SMP	1	610.93	505.22	
411329397	SMP	1	605.16	563.93	
411346210	SMP	1	608.04	591.25	
411362727	SMP	1	544.07	619.39	
411379488	SMP	1	601.66	571.36	
411396058	SMP	1	607.85	523.09	
411412664	SMP	1	612.24	486.64	
411429816	SMP	1	612.55	491.85	
411445681	SMP	1	612.21	490.64	
411462447	SMP	1	610.95	491.30	
411479076	SMP	1	611.76	489.97	
411495505	SMP	1	611.98	488.89	
411512501	SMP	1	611.70	487.67	
411528661	SMP	1	612.22	486.11	
411545612	SMP	1	611.94	483.10	
411562306	SMP	1	611.33	484.58	
411578442	SMP	1	611.98	484.22	
411595411	SMP	1	612.82	482.67	
411611635	SMP	1	612.12	484.83	
411628657	SMP	1	611.17	485.01	
411645328	SMP	1	611.23	484.22	
411661387	SMP	1	611.20	485.53	
411678224	SMP	1	610.44	485.73	
411694498	SMP	1	611.05	485.00	
411711826	SMP	1	611.17	483.44	
411727957	SMP	1	610.30	483.80	
411744522	SMP	1	609.82	484.31	
411761283	SMP	1	608.61	484.12	
411777764	SMP	1	609.22	483.51	
411794552	SMP	1	608.59	483.85	
411811355	SMP	1	607.30	483.88	
