## [BeGaze]
## Converted from:	F:\SMI-A\Madison test\madison-[d5b25234-9881-432f-aa23-9764dd3f39f6]\madison-1-unified.smi
## Date:	25.11.2015 20:26:48
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5126
## Reversed:	none
## [Run]
## Subject:	madison
## Description:	Run1
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
493111580	SMP	1	532.91	299.21	
493128212	SMP	1	531.75	301.28	
493144664	SMP	1	529.86	300.94	
493162005	SMP	1	525.96	300.62	
493178065	SMP	1	555.17	299.03	
493194453	SMP	1	654.92	292.45	
493211056	SMP	1	753.20	290.67	
493227665	SMP	1	801.88	290.57	
493244504	SMP	1	788.75	287.84	
493260983	SMP	1	777.50	287.26	
493277400	SMP	1	760.74	283.47	
493294417	SMP	1	750.17	282.33	
493310852	SMP	1	735.33	281.30	
493327506	SMP	1	725.67	279.27	
493343790	SMP	1	716.45	279.51	
493360414	SMP	1	708.24	277.01	
493377072	SMP	1	704.93	273.34	
493393780	SMP	1	699.43	271.04	
493410499	SMP	1	695.96	272.40	
493426835	SMP	1	702.42	325.38	
493443519	SMP	1	705.57	402.01	
493460210	SMP	1	698.54	428.17	
493478126	SMP	1	696.83	423.20	
493493141	SMP	1	693.43	420.61	
493509880	SMP	1	689.80	418.93	
493526415	SMP	1	687.88	413.64	
493543026	SMP	1	682.43	406.92	
493559514	SMP	1	679.52	403.41	
493576376	SMP	1	672.80	394.80	
493592816	SMP	1	669.56	392.03	
493610196	SMP	1	667.00	386.18	
493625906	SMP	1	663.99	379.15	
493642570	SMP	1	660.44	374.53	
493659396	SMP	1	658.80	370.44	
493676325	SMP	1	656.57	366.41	
493692336	SMP	1	653.73	361.15	
493708950	SMP	1	637.09	360.46	
493725591	SMP	1	615.73	360.85	
493742225	SMP	1	614.87	359.28	
493758701	SMP	1	611.98	360.07	
493775360	SMP	1	609.41	358.64	
493791951	SMP	1	607.51	356.83	
493808534	SMP	1	604.86	356.95	
493825001	SMP	1	603.72	356.36	
493841704	SMP	1	602.14	354.96	
493858271	SMP	1	601.29	354.15	
493874846	SMP	1	598.82	352.47	
493891433	SMP	1	596.19	349.54	
493908144	SMP	1	593.22	345.95	
493924726	SMP	1	586.89	356.34	
493941296	SMP	1	566.28	417.73	
493957970	SMP	1	557.23	461.96	
493974643	SMP	1	554.30	460.85	
493991240	SMP	1	551.62	459.64	
494007670	SMP	1	547.16	455.59	
494024373	SMP	1	546.12	455.59	
494040812	SMP	1	546.78	452.53	
494057494	SMP	1	548.24	450.31	
494074043	SMP	1	549.86	450.38	
494090639	SMP	1	553.79	448.94	
494107317	SMP	1	556.30	447.33	
494123859	SMP	1	561.35	447.45	
494140460	SMP	1	568.43	447.92	
494157230	SMP	1	573.45	446.93	
494173671	SMP	1	580.08	448.46	
494190194	SMP	1	584.12	446.56	
494206806	SMP	1	589.82	447.20	
494223456	SMP	1	596.18	445.79	
494240064	SMP	1	604.53	452.83	
494256533	SMP	1	635.30	493.45	
494273162	SMP	1	646.76	501.13	
494289793	SMP	1	652.84	503.15	
494306453	SMP	1	657.48	502.19	
494323034	SMP	1	661.11	503.72	
494339789	SMP	1	662.62	502.37	
494356235	SMP	1	666.41	501.14	
494372798	SMP	1	668.28	500.54	
494389320	SMP	1	670.45	502.24	
494405907	SMP	1	675.31	502.98	
494422637	SMP	1	676.94	501.55	
494439321	SMP	1	678.71	500.66	
494455675	SMP	1	678.64	502.23	
494472610	SMP	1	637.39	509.74	
494488926	SMP	1	568.15	534.36	
494505717	SMP	1	558.02	539.39	
494522318	SMP	1	556.12	540.25	
494538729	SMP	1	554.85	538.68	
494555516	SMP	1	553.42	539.01	
494571946	SMP	1	553.79	539.04	
494588648	SMP	1	554.04	539.34	
494605070	SMP	1	556.83	541.99	
494621708	SMP	1	559.55	539.04	
494638324	SMP	1	567.10	540.72	
494654895	SMP	1	572.59	540.95	
494671407	SMP	1	578.74	541.68	
494688132	SMP	1	579.87	542.35	
494704747	SMP	1	539.91	540.17	
494721252	SMP	1	490.62	539.59	
494737892	SMP	1	492.79	540.67	
494754376	SMP	1	492.93	540.76	
494771049	SMP	1	497.57	539.57	
494787677	SMP	1	502.51	540.31	
494804243	SMP	1	506.55	541.83	
494820806	SMP	1	511.28	542.58	
494837450	SMP	1	516.23	543.40	
494854019	SMP	1	520.31	543.29	
494870812	SMP	1	525.65	543.55	
494887481	SMP	1	531.15	539.57	
494903966	SMP	1	534.27	539.99	
494920426	SMP	1	537.10	536.35	
494937491	SMP	1	542.32	538.34	
494953540	SMP	1	546.01	534.72	
494970353	SMP	1	546.73	533.70	
494986943	SMP	1	550.54	536.39	
495003505	SMP	1	553.36	534.32	
495019952	SMP	1	554.84	532.44	
495036785	SMP	1	554.59	532.00	
495053325	SMP	1	555.72	527.13	
495070551	SMP	1	555.98	524.69	
495086356	SMP	1	555.27	523.62	
495102997	SMP	1	555.59	522.75	
495119535	SMP	1	554.20	519.36	
495136282	SMP	1	554.59	517.67	
495152936	SMP	1	554.63	516.76	
495169340	SMP	1	556.53	513.38	
495185946	SMP	1	558.96	517.50	
495202597	SMP	1	556.71	517.55	
495219134	SMP	1	497.64	517.26	
495235690	SMP	1	425.85	528.05	
495252317	SMP	1	399.96	535.81	
495268905	SMP	1	405.34	531.94	
495285508	SMP	1	411.82	532.92	
495302058	SMP	1	419.38	532.07	
495318677	SMP	1	429.92	531.97	
495335549	SMP	1	437.80	529.90	
495351901	SMP	1	447.71	529.55	
495368526	SMP	1	456.91	528.12	
495385056	SMP	1	468.02	530.50	
495401693	SMP	1	478.30	531.30	
495418272	SMP	1	489.57	534.27	
495434999	SMP	1	499.95	533.03	
495451419	SMP	1	513.71	537.85	
495468160	SMP	1	524.62	541.49	
495484657	SMP	1	502.07	536.20	
495501216	SMP	1	429.35	539.99	
495517845	SMP	1	370.96	546.18	
495534421	SMP	1	356.94	550.98	
495551073	SMP	1	372.44	543.13	
495567931	SMP	1	386.96	544.95	
495584280	SMP	1	401.48	540.58	
495600778	SMP	1	415.03	539.64	
495617424	SMP	1	428.42	541.51	
495634121	SMP	1	441.27	538.68	
495650589	SMP	1	452.65	539.29	
495667309	SMP	1	464.13	539.51	
495683916	SMP	1	474.32	543.89	
495700877	SMP	1	484.53	542.42	
495717144	SMP	1	491.93	540.47	
495733530	SMP	1	447.38	526.12	
495750205	SMP	1	375.13	511.72	
495766814	SMP	1	333.60	510.23	
495783406	SMP	1	342.21	511.22	
495800168	SMP	1	353.82	508.53	
495816528	SMP	1	366.66	507.80	
495833194	SMP	1	378.79	507.65	
495849791	SMP	1	390.97	504.91	
495866873	SMP	1	403.60	504.37	
495882954	SMP	1	416.11	504.83	
495899566	SMP	1	427.22	504.78	
495916145	SMP	1	438.59	504.43	
495932722	SMP	1	450.39	506.02	
495949293	SMP	1	462.37	509.39	
495965938	SMP	1	473.24	505.90	
495982564	SMP	1	471.62	502.63	
495999077	SMP	1	409.02	484.77	
496015664	SMP	1	367.66	469.93	
496032482	SMP	1	375.69	467.49	
496048918	SMP	1	384.54	467.49	
496065473	SMP	1	397.43	469.02	
496082057	SMP	1	406.61	467.67	
496098943	SMP	1	419.93	466.85	
496115380	SMP	1	430.58	469.95	
496132541	SMP	1	438.50	469.60	
496148459	SMP	1	448.27	472.94	
496165236	SMP	1	454.01	471.80	
496181677	SMP	1	458.91	472.39	
496198267	SMP	1	423.55	448.87	
496215713	SMP	1	364.50	396.65	
496231545	SMP	1	344.75	365.50	
496248084	SMP	1	351.46	365.41	
496264660	SMP	1	362.77	365.72	
496281277	SMP	1	372.03	365.90	
496297892	SMP	1	383.85	368.54	
496314444	SMP	1	396.27	370.58	
496331014	SMP	1	406.81	372.65	
496347555	SMP	1	419.21	374.60	
496364197	SMP	1	431.00	375.07	
496381229	SMP	1	442.71	376.08	
496397407	SMP	1	453.84	374.04	
496413912	SMP	1	466.70	375.74	
496430580	SMP	1	477.21	376.21	
496447428	SMP	1	488.32	378.50	
496463751	SMP	1	497.61	379.05	
496480399	SMP	1	486.67	370.51	
496496978	SMP	1	425.58	324.31	
496513599	SMP	1	383.66	294.69	
496530336	SMP	1	381.90	290.07	
496546917	SMP	1	387.19	293.88	
496563493	SMP	1	392.35	297.47	
496579916	SMP	1	398.04	302.18	
496596699	SMP	1	404.58	309.54	
496613148	SMP	1	409.36	314.59	
496629764	SMP	1	415.64	320.25	
496646317	SMP	1	423.37	326.35	
496662959	SMP	1	432.28	330.73	
496679515	SMP	1	441.58	334.00	
496696123	SMP	1	435.93	300.54	
496712694	SMP	1	444.04	237.80	
496729279	SMP	1	463.10	202.95	
496745901	SMP	1	471.53	202.45	
496762485	SMP	1	478.75	205.45	
496779085	SMP	1	487.89	207.64	
496795641	SMP	1	495.87	213.28	
496812278	SMP	1	501.81	218.25	
496828977	SMP	1	508.96	220.05	
496845462	SMP	1	512.70	226.62	
496862195	SMP	1	518.24	230.72	
496878687	SMP	1	520.80	236.73	
496895483	SMP	1	522.49	240.64	
496911952	SMP	1	524.31	244.66	
496928461	SMP	1	522.55	249.19	
496945048	SMP	1	528.47	249.67	
496961701	SMP	1	559.30	207.75	
496978211	SMP	1	564.56	191.72	
496994902	SMP	1	562.10	197.90	
497011603	SMP	1	558.32	203.10	
497028152	SMP	1	555.50	212.59	
497044593	SMP	1	553.34	217.67	
497061184	SMP	1	551.71	226.74	
497077819	SMP	1	552.27	232.82	
497094444	SMP	1	577.19	201.57	
497111141	SMP	1	599.21	147.19	
497127527	SMP	1	603.89	119.48	
497144187	SMP	1	601.38	121.94	
497160810	SMP	1	600.53	126.74	
497177420	SMP	1	597.08	128.27	
497193953	SMP	1	592.52	129.90	
497210707	SMP	1	587.10	132.27	
497227354	SMP	1	584.62	131.90	
497243929	SMP	1	580.34	132.54	
497260760	SMP	1	578.21	132.85	
497276911	SMP	1	572.33	134.52	
497293890	SMP	1	569.20	134.88	
497310242	SMP	1	566.62	136.34	
497327028	SMP	1	562.44	137.04	
497343685	SMP	1	557.17	138.23	
497360036	SMP	1	551.73	139.63	
497376622	SMP	1	572.84	139.61	
497393160	SMP	1	657.81	134.44	
497409779	SMP	1	750.98	144.50	
497426545	SMP	1	798.42	148.10	
497442916	SMP	1	790.43	141.31	
497459579	SMP	1	771.52	139.71	
497476467	SMP	1	751.68	137.58	
497494188	SMP	1	724.90	135.05	
497509398	SMP	1	699.36	134.28	
497525845	SMP	1	724.81	140.93	
497542462	SMP	1	826.96	148.32	
497559067	SMP	1	957.52	178.26	
497575697	SMP	1	1123.08	202.84	
497592237	SMP	1	1134.25	114.70	
497608825	SMP	1	1217.31	132.69	
497625408	SMP	1	1449.35	262.78	
497642067	SMP	1	1447.38	284.00	
497658660	SMP	1	1494.48	316.87	
497675303	SMP	1	1557.56	345.67	
497692056	SMP	1	1491.79	346.95	
497708451	SMP	1	1400.12	329.29	
497725119	SMP	1	1327.77	317.19	
497741644	SMP	1	1264.94	306.59	
497758397	SMP	1	1231.38	300.35	
497774785	SMP	1	1195.16	296.23	
497791569	SMP	1	1169.01	294.49	
497808090	SMP	1	1146.92	284.70	
497824573	SMP	1	1134.53	289.04	
497841227	SMP	1	1112.47	283.58	
497857875	SMP	1	1097.96	281.98	
497874426	SMP	1	1082.40	282.00	
497891000	SMP	1	1068.40	282.35	
497907586	SMP	1	1055.98	277.60	
497924162	SMP	1	1043.82	279.56	
497940760	SMP	1	1026.06	276.70	
497957519	SMP	1	974.52	281.07	
497973961	SMP	1	872.56	287.07	
497990598	SMP	1	863.93	290.67	
498007338	SMP	1	848.37	293.42	
498023784	SMP	1	837.81	296.04	
498040368	SMP	1	827.70	295.51	
498056904	SMP	1	814.30	297.50	
498073547	SMP	1	803.29	298.88	
498090367	SMP	1	793.30	300.53	
498106735	SMP	1	785.97	301.43	
498123491	SMP	1	773.81	304.01	
498139915	SMP	1	763.57	308.10	
498156566	SMP	1	791.14	289.90	
498173112	SMP	1	876.95	253.03	
498189766	SMP	1	943.21	224.82	
498206319	SMP	1	941.85	216.30	
498222994	SMP	1	927.59	213.76	
498239428	SMP	1	912.58	214.65	
498256111	SMP	1	896.90	213.14	
498272640	SMP	1	879.03	213.73	
498289296	SMP	1	864.43	215.27	
498305878	SMP	1	847.20	212.46	
498322409	SMP	1	831.67	212.56	
498339045	SMP	1	818.17	215.96	
498356319	SMP	1	808.28	214.95	
498372304	SMP	1	793.77	218.58	
498388780	SMP	1	779.86	220.59	
498405418	SMP	1	768.78	222.71	
498422622	SMP	1	756.36	223.68	
498438819	SMP	1	745.29	225.14	
498455517	SMP	1	730.68	223.68	
498471806	SMP	1	719.37	225.20	
498488471	SMP	1	707.14	225.88	
498505112	SMP	1	717.30	239.11	
498521599	SMP	1	722.54	253.05	
498538191	SMP	1	707.85	253.63	
498554832	SMP	1	696.61	255.15	
498571386	SMP	1	688.69	256.90	
498588042	SMP	1	674.79	258.31	
498604613	SMP	1	664.91	261.52	
498621895	SMP	1	652.47	261.06	
498637868	SMP	1	642.54	261.63	
498654324	SMP	1	631.95	263.04	
498670919	SMP	1	620.83	264.09	
498687588	SMP	1	609.65	264.99	
498704122	SMP	1	602.08	265.96	
498720819	SMP	1	590.01	266.74	
498737285	SMP	1	582.23	265.99	
498753951	SMP	1	572.41	264.88	
498770561	SMP	1	563.94	268.95	
498787412	SMP	1	566.62	320.47	
498803674	SMP	1	569.35	410.24	
498820290	SMP	1	560.54	464.86	
498836923	SMP	1	555.35	461.12	
498853505	SMP	1	551.62	460.35	
498870413	SMP	1	546.72	459.04	
498886668	SMP	1	544.04	457.69	
498903385	SMP	1	541.53	456.43	
498919892	SMP	1	537.72	454.89	
498936456	SMP	1	534.41	453.60	
498953094	SMP	1	532.68	455.00	
498969709	SMP	1	529.85	453.74	
498986412	SMP	1	525.65	452.97	
499002823	SMP	1	520.90	453.45	
499019456	SMP	1	516.47	458.93	
499036106	SMP	1	499.32	488.89	
499052822	SMP	1	497.05	490.01	
499069318	SMP	1	493.35	490.70	
499085846	SMP	1	490.14	489.47	
499102487	SMP	1	489.13	488.41	
499119037	SMP	1	487.55	486.84	
499135569	SMP	1	487.41	485.43	
499152243	SMP	1	486.90	484.99	
499168868	SMP	1	486.24	484.76	
499185604	SMP	1	485.88	481.59	
499202178	SMP	1	487.40	479.71	
499218552	SMP	1	487.48	478.54	
499235849	SMP	1	486.41	478.46	
499251774	SMP	1	489.35	475.24	
499269101	SMP	1	490.26	471.89	
499285138	SMP	1	493.72	471.28	
499301558	SMP	1	495.46	466.14	
499318176	SMP	1	497.46	462.19	
499334771	SMP	1	500.28	459.72	
499351390	SMP	1	502.47	456.53	
499367962	SMP	1	504.11	455.05	
499385178	SMP	1	508.10	449.15	
499401286	SMP	1	512.47	445.62	
499417751	SMP	1	514.21	443.39	
499434300	SMP	1	514.68	448.12	
499451113	SMP	1	517.83	445.96	
499467529	SMP	1	521.84	440.91	
499484177	SMP	1	525.35	434.75	
499500818	SMP	1	527.24	429.83	
499517216	SMP	1	530.35	426.47	
499534082	SMP	1	534.73	422.29	
499550550	SMP	1	538.82	419.38	
499567064	SMP	1	541.54	412.90	
499583710	SMP	1	546.74	410.25	
499600415	SMP	1	548.85	406.14	
499616957	SMP	1	552.85	403.87	
499633482	SMP	1	557.04	402.66	
499650050	SMP	1	559.04	401.68	
499666836	SMP	1	561.29	399.97	
499683657	SMP	1	562.08	397.77	
499700254	SMP	1	564.14	396.33	
499716466	SMP	1	565.55	398.97	
499734029	SMP	1	566.81	397.06	
499749690	SMP	1	568.77	398.12	
499766282	SMP	1	558.43	400.22	
499782816	SMP	1	502.98	405.44	
499799403	SMP	1	489.30	410.75	
499816090	SMP	1	490.77	410.16	
499832678	SMP	1	492.68	407.33	
499849246	SMP	1	495.42	406.29	
499865831	SMP	1	497.88	404.70	
499882392	SMP	1	501.78	403.06	
499899039	SMP	1	502.98	403.29	
499915648	SMP	1	503.13	403.43	
499932151	SMP	1	506.24	402.79	
499948816	SMP	1	506.46	403.76	
499965401	SMP	1	507.85	404.59	
499982009	SMP	1	509.36	404.77	
499998572	SMP	1	509.37	406.00	
500015338	SMP	1	508.70	408.13	
500031913	SMP	1	508.68	411.66	
500048331	SMP	1	508.44	413.91	
500064930	SMP	1	510.97	414.20	
500081630	SMP	1	510.89	416.65	
500098199	SMP	1	509.96	416.49	
500114774	SMP	1	510.50	418.23	
500131386	SMP	1	509.77	415.95	
500147997	SMP	1	510.59	417.33	
500164706	SMP	1	510.03	417.53	
500181437	SMP	1	510.37	416.61	
500198012	SMP	1	512.24	412.78	
500214354	SMP	1	511.84	410.39	
500231062	SMP	1	511.27	408.34	
500248132	SMP	1	512.44	404.11	
500264147	SMP	1	511.95	399.88	
500280735	SMP	1	512.92	399.18	
500297319	SMP	1	512.70	396.45	
500313919	SMP	1	513.20	395.59	
500330855	SMP	1	512.33	393.75	
500347082	SMP	1	514.20	391.75	
500363666	SMP	1	512.83	392.37	
500380441	SMP	1	513.31	390.52	
500396901	SMP	1	514.08	390.36	
500413660	SMP	1	514.65	389.87	
500430190	SMP	1	514.56	389.54	
500446663	SMP	1	516.44	387.76	
500463356	SMP	1	518.86	387.18	
500479983	SMP	1	521.23	387.16	
500496480	SMP	1	523.19	386.96	
500513207	SMP	1	525.48	382.49	
500529700	SMP	1	528.16	379.00	
500546292	SMP	1	528.42	379.05	
500562813	SMP	1	531.17	376.58	
500579564	SMP	1	531.23	377.19	
500596023	SMP	1	532.10	381.32	
500612693	SMP	1	531.65	382.84	
500629214	SMP	1	530.43	384.18	
500645857	SMP	1	528.24	383.00	
500662417	SMP	1	526.61	384.09	
500695563	SMP	1	526.05	382.31	
500712994	SMP	1	524.25	382.98	
500728801	SMP	1	523.93	383.32	
500745400	SMP	1	523.21	388.23	
500762201	SMP	1	523.28	387.70	
500778622	SMP	1	523.93	387.23	
500795293	SMP	1	523.28	388.88	
500811788	SMP	1	522.94	387.72	
500828355	SMP	1	523.52	386.52	
500844969	SMP	1	516.39	384.51	
500861567	SMP	1	508.23	383.67	
500878270	SMP	1	507.67	383.68	
500894851	SMP	1	506.12	383.10	
500911497	SMP	1	506.74	382.95	
500928034	SMP	1	507.66	383.52	
500944704	SMP	1	507.44	384.35	
500961195	SMP	1	507.18	384.55	
500977726	SMP	1	508.75	385.76	
500994319	SMP	1	508.95	385.15	
501010952	SMP	1	507.94	386.28	
501028062	SMP	1	509.96	388.28	
501044095	SMP	1	511.99	391.21	
501060672	SMP	1	514.02	392.95	
501077292	SMP	1	513.79	395.62	
501093926	SMP	1	516.24	398.30	
501110474	SMP	1	517.03	398.12	
501127042	SMP	1	516.56	399.66	
501143658	SMP	1	517.45	399.37	
501160315	SMP	1	516.73	398.26	
501176884	SMP	1	514.72	399.24	
501193529	SMP	1	515.26	397.59	
501210109	SMP	1	516.75	394.25	
501226689	SMP	1	514.33	392.79	
501243448	SMP	1	515.35	393.42	
501259791	SMP	1	514.57	392.83	
501276679	SMP	1	513.27	391.87	
501293054	SMP	1	513.34	392.17	
501309694	SMP	1	512.53	389.30	
501326199	SMP	1	511.91	389.37	
501342773	SMP	1	509.51	389.34	
501359602	SMP	1	510.86	390.35	
501376166	SMP	1	510.10	391.17	
501392559	SMP	1	508.13	392.28	
501409829	SMP	1	506.48	393.10	
501425813	SMP	1	507.86	395.00	
501442408	SMP	1	507.40	394.68	
501458929	SMP	1	507.83	394.33	
501475574	SMP	1	507.11	397.33	
501492220	SMP	1	507.77	395.85	
501508759	SMP	1	508.34	395.23	
501525725	SMP	1	507.70	397.55	
501541950	SMP	1	507.50	398.14	
501558571	SMP	1	508.20	399.93	
501575280	SMP	1	508.32	399.41	
501591919	SMP	1	508.39	399.77	
501608454	SMP	1	508.73	401.13	
501624929	SMP	1	509.79	399.73	
501641843	SMP	1	509.58	401.54	
501658230	SMP	1	510.37	401.39	
501674833	SMP	1	510.38	401.95	
501691343	SMP	1	509.66	401.86	
501707931	SMP	1	510.25	402.17	
501724663	SMP	1	510.91	402.49	
501741096	SMP	1	511.32	402.42	
501757714	SMP	1	511.49	402.62	
501774372	SMP	1	512.03	404.43	
501790886	SMP	1	512.86	404.05	
501807379	SMP	1	513.67	404.00	
501824111	SMP	1	514.34	405.32	
501840676	SMP	1	515.27	405.85	
501857859	SMP	1	516.01	405.50	
501873923	SMP	1	515.33	406.83	
501890593	SMP	1	515.09	407.43	
501907226	SMP	1	515.20	407.13	
501923787	SMP	1	514.98	406.33	
501940456	SMP	1	514.86	406.06	
501956899	SMP	1	514.47	405.68	
501973441	SMP	1	515.06	405.35	
501990124	SMP	1	515.10	405.40	
502006682	SMP	1	514.68	406.23	
502023931	SMP	1	515.94	405.84	
502039810	SMP	1	517.58	407.25	
502056438	SMP	1	515.89	407.13	
502073033	SMP	1	515.83	407.17	
502089589	SMP	1	516.39	408.98	
502106189	SMP	1	517.02	408.86	
502122900	SMP	1	517.21	408.46	
502139395	SMP	1	517.13	409.20	
502155956	SMP	1	516.75	409.33	
502172603	SMP	1	516.85	408.79	
502190468	SMP	1	518.43	409.59	
502205793	SMP	1	515.51	408.53	
502222442	SMP	1	517.22	408.96	
502239050	SMP	1	514.96	408.96	
502255511	SMP	1	515.61	407.22	
502272143	SMP	1	514.36	406.85	
502288829	SMP	1	512.59	407.31	
502305353	SMP	1	513.31	407.53	
502321909	SMP	1	513.99	406.62	
502338632	SMP	1	513.74	406.56	
502355395	SMP	1	513.39	407.48	
502371742	SMP	1	513.68	407.16	
502388288	SMP	1	512.37	406.62	
502405829	SMP	1	513.12	407.13	
502421608	SMP	1	512.67	406.86	
502438702	SMP	1	511.58	407.38	
502454659	SMP	1	513.30	407.28	
502471509	SMP	1	513.10	408.04	
502488077	SMP	1	513.27	407.37	
502504605	SMP	1	514.21	406.38	
502521131	SMP	1	514.70	406.80	
502537663	SMP	1	514.84	408.25	
502554384	SMP	1	515.52	405.90	
502570901	SMP	1	515.01	405.40	
502587403	SMP	1	515.25	406.14	
502604021	SMP	1	515.48	406.60	
502620748	SMP	1	515.17	406.57	
502637437	SMP	1	515.32	407.26	
502653975	SMP	1	514.50	406.70	
502670461	SMP	1	515.14	406.72	
502687108	SMP	1	515.77	405.78	
502703636	SMP	1	516.12	407.08	
502720269	SMP	1	515.52	407.61	
502736779	SMP	1	516.07	405.93	
502753553	SMP	1	515.60	404.83	
502770148	SMP	1	514.13	406.60	
502786548	SMP	1	515.85	403.97	
502803312	SMP	1	516.58	406.00	
502819824	SMP	1	515.75	406.13	
502836519	SMP	1	516.15	407.25	
502853028	SMP	1	516.29	404.47	
502869637	SMP	1	516.39	404.55	
502886175	SMP	1	517.07	404.81	
502902953	SMP	1	516.29	404.68	
502919389	SMP	1	516.44	406.09	
502935928	SMP	1	516.74	405.21	
502952601	SMP	1	516.25	405.26	
502969199	SMP	1	517.09	405.02	
502985913	SMP	1	517.63	404.99	
503002446	SMP	1	518.05	405.26	
503018986	SMP	1	517.53	404.90	
503035558	SMP	1	517.67	404.39	
503052768	SMP	1	518.28	406.04	
503068718	SMP	1	518.06	405.70	
503085371	SMP	1	517.90	406.05	
503101951	SMP	1	517.80	406.27	
503118540	SMP	1	518.45	406.34	
503135309	SMP	1	518.16	405.89	
503151806	SMP	1	518.66	406.89	
503168427	SMP	1	518.12	407.55	
503184953	SMP	1	518.82	407.44	
503201539	SMP	1	517.34	407.77	
503218121	SMP	1	518.01	407.30	
503234712	SMP	1	517.79	407.94	
503251965	SMP	1	518.30	408.29	
503267987	SMP	1	518.07	408.84	
503284453	SMP	1	519.05	408.77	
503301347	SMP	1	520.06	407.80	
503317743	SMP	1	519.71	409.01	
503334500	SMP	1	518.80	408.57	
503350984	SMP	1	518.86	407.58	
503367760	SMP	1	518.34	407.81	
503384497	SMP	1	518.68	406.99	
503400666	SMP	1	518.65	407.71	
503417402	SMP	1	518.13	407.52	
503433819	SMP	1	518.06	407.03	
503450425	SMP	1	518.09	407.28	
503467138	SMP	1	518.43	407.94	
503483559	SMP	1	518.12	408.01	
503500204	SMP	1	516.56	407.45	
503516801	SMP	1	516.07	408.12	
503533411	SMP	1	517.05	407.43	
503550040	SMP	1	517.41	406.17	
503566791	SMP	1	517.67	406.42	
503583247	SMP	1	518.00	406.38	
503599795	SMP	1	516.87	407.10	
503616440	SMP	1	517.95	407.02	
503632893	SMP	1	516.26	406.59	
503649515	SMP	1	515.88	408.21	
503666320	SMP	1	516.00	408.44	
503683374	SMP	1	513.55	408.06	
503699346	SMP	1	513.14	407.50	
503715966	SMP	1	512.66	408.18	
503732538	SMP	1	512.26	408.56	
503749187	SMP	1	512.07	408.30	
503765916	SMP	1	511.64	407.96	
503782385	SMP	1	512.68	410.25	
503798945	SMP	1	513.17	409.27	
503815532	SMP	1	514.27	408.87	
503832159	SMP	1	514.13	409.60	
503848673	SMP	1	513.75	409.22	
503865262	SMP	1	514.00	408.62	
503881957	SMP	1	514.02	408.77	
503898526	SMP	1	514.36	409.11	
503915057	SMP	1	514.33	408.99	
503931667	SMP	1	513.66	409.09	
503948321	SMP	1	515.00	408.83	
503964866	SMP	1	514.91	408.84	
503981458	SMP	1	514.84	409.59	
503998098	SMP	1	515.53	408.68	
504014688	SMP	1	515.37	409.06	
504031367	SMP	1	515.63	410.16	
504047887	SMP	1	515.29	409.90	
504064476	SMP	1	515.73	409.73	
504081142	SMP	1	515.44	411.10	
504097679	SMP	1	515.81	410.87	
504114396	SMP	1	515.72	409.49	
504130805	SMP	1	515.37	410.98	
504147459	SMP	1	516.64	410.60	
504164035	SMP	1	517.33	410.15	
504180646	SMP	1	517.85	409.31	
504197178	SMP	1	516.58	410.16	
504213763	SMP	1	509.25	410.17	
504230424	SMP	1	510.00	410.36	
504247036	SMP	1	509.95	410.13	
504263563	SMP	1	508.94	410.25	
504280237	SMP	1	509.26	409.76	
504296768	SMP	1	508.51	408.62	
504313382	SMP	1	509.59	410.62	
504329940	SMP	1	508.48	408.44	
504346699	SMP	1	508.89	409.68	
504363279	SMP	1	507.27	410.75	
504379760	SMP	1	509.14	408.74	
504396398	SMP	1	506.82	408.92	
504412918	SMP	1	508.40	408.08	
504429553	SMP	1	509.35	407.49	
504446464	SMP	1	514.46	418.97	
504462833	SMP	1	515.23	420.42	
504479738	SMP	1	515.61	421.39	
504496031	SMP	1	515.36	420.33	
504512533	SMP	1	515.10	420.43	
504529291	SMP	1	516.38	420.60	
504545716	SMP	1	517.21	420.57	
504562277	SMP	1	516.32	419.83	
504578945	SMP	1	517.37	420.85	
504595499	SMP	1	517.78	421.98	
504612092	SMP	1	517.41	421.95	
504628655	SMP	1	517.54	421.27	
504645379	SMP	1	518.13	421.98	
504661877	SMP	1	519.00	422.20	
504678412	SMP	1	519.21	422.34	
504695347	SMP	1	518.00	422.91	
504711892	SMP	1	512.18	427.08	
504728425	SMP	1	511.61	428.16	
504745135	SMP	1	511.15	427.55	
504761445	SMP	1	512.05	428.47	
504778215	SMP	1	512.54	428.25	
504794845	SMP	1	511.96	427.56	
504811706	SMP	1	513.24	428.40	
504828029	SMP	1	513.19	428.09	
504844741	SMP	1	512.36	428.83	
504861236	SMP	1	512.72	428.26	
504877879	SMP	1	513.15	428.29	
504894179	SMP	1	512.94	429.88	
504910810	SMP	1	512.96	429.08	
504927390	SMP	1	513.67	427.79	
